weekday,rank,webtoon_title,webtoon_author,webtoon_title_id,webtoon_url,series_product_no,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_author_raw,series_url,match_status,download_status,series_result_text,weekday_list,weekday_row_count,serial_weekdays,serial_weekday_count,pre_collect_weekdays,post_24h_collect_weekdays,is_download_collectable,release_weekday,release_weekday_ko,pre_collect_weekday,post_24h_collect_weekday,release_event_key,collection_context,target_reason,series_download_text,series_download_count,current_url,snapshot_id,snapshot_weekday,snapshot_weekday_ko,snapshot_started_at_kst,snapshot_date_kst,snapshot_time_kst,item_collect_started_at_kst,item_collect_finished_at_kst,item_collect_elapsed_seconds,collected_at_kst,collected_date_kst,collected_time_kst,snapshot_finished_at_kst,snapshot_elapsed_seconds,baseline_found,baseline_snapshot_id,baseline_collected_at_kst,baseline_download_text,baseline_download_count,download_increase,download_increase_rate,dt
wed,51,칼부림,고일권,602916,https://comic.naver.com/webtoon/list?titleId=602916&tab=wed,2182125,칼부림,칼부림 (총 513화/미완결),총 513화/미완결,513.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=2182125,matched,ok,"칼부림 (총 513화/미완결)
평점
10.0 | 고일권 고일권 | 2026.06.03. | 총513화/미완결 | 511화 무료
임진왜란의 아픔이 채 가시지 않은 17세기 초 조선, 인조반정에 혁혁한 공을 세운 이괄은 북방의 변고를 대비하고자 팔도부원수 겸 평안도병마절도사에 제수받고 영변으로 떠난다.그의 휘하에는 출중한 젊은 무사,주인공 함이..",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,2182125_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,165.1만,1651000.0,https://series.naver.com/comic/detail.series?productNo=2182125,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:24,2026-07-08 18:39:27,2.36,2026-07-08 18:39:27,2026-07-08,18:39:27,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:31:49,165.1만,1651000.0,0.0,0.0,2026-07-08 18:39:27
wed,62,언덕 위의 제임스,쿠당탕,671421,https://comic.naver.com/webtoon/list?titleId=671421&tab=wed,2735810,언덕 위의 제임스,언덕 위의 제임스 (총 544화/미완결),총 544화/미완결,544.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=2735810,matched,ok,"언덕 위의 제임스 (총 544화/미완결)
평점
9.9 | 쿠당탕 쿠당탕 | 2026.06.02. | 총544화/미완결 | 541화 무료
제임스들이 펼치는 코믹 막장 에피소드!지금 전세계의 제임스들이 몰려온다",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,2735810_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,428.9만,4289000.0,https://series.naver.com/comic/detail.series?productNo=2735810,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:28,2026-07-08 18:39:30,2.08,2026-07-08 18:39:30,2026-07-08,18:39:30,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:31:52,428.9만,4289000.0,0.0,0.0,2026-07-08 18:39:30
wed,6,일렉시드,손제호,717481,https://comic.naver.com/webtoon/list?titleId=717481&tab=wed,3673359,일렉시드,일렉시드 (총 404화/미완결),총 404화/미완결,404.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=3673359,matched,ok,"일렉시드 (총 404화/미완결)
평점
9.9 | 손제호 제나 | 2026.06.02. | 총404화/미완결 | 399화 무료
<노블레스> 손제호 작가와 <소녀더와일즈> 제나 작가가 만났다!고양이 몸에 깃든 각성자 카이든과 각성능력을 숨겨온 고등학생 지우 러블리 2인조의 액션 판타지",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,3673359_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"7,944만",79440000.0,https://series.naver.com/comic/detail.series?productNo=3673359,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:31,2026-07-08 18:39:34,2.79,2026-07-08 18:39:34,2026-07-08,18:39:34,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:31:56,"7,943만",79430000.0,10000.0,0.0001258970162407151,2026-07-08 18:39:34
wed,14,미래의 골동품 가게,구아진,742105,https://comic.naver.com/webtoon/list?titleId=742105&tab=wed,4913045,미래의 골동품 가게[독점],미래의 골동품 가게[독점] (총 266화/미완결),총 266화/미완결,266.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=4913045,matched,ok,"미래의 골동품 가게[독점] (총 266화/미완결)
평점
9.9 | 구아진 구아진 | 2026.06.02. | 총266화/미완결 | 261화 무료
저주를 풀기 위한 단 한 가지의 방법. 소중한 것들을 지키기 위한 기묘한 소녀의 퇴마가 시작된다.",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,4913045_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,277만",12770000.0,https://series.naver.com/comic/detail.series?productNo=4913045,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:35,2026-07-08 18:39:38,2.2,2026-07-08 18:39:38,2026-07-08,18:39:38,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:31:59,"1,277만",12770000.0,0.0,0.0,2026-07-08 18:39:38
wed,20,나쁜사람,둠스,750184,https://comic.naver.com/webtoon/list?titleId=750184&tab=wed,5371686,나쁜사람,나쁜사람 (총 308화/미완결),총 308화/미완결,308.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=5371686,matched,ok,"나쁜사람 (총 308화/미완결)
평점
9.7 | 둠스 둠스 | 2026.06.02. | 총308화/미완결 | 305화 무료
착한 남자가 좋다는 그녀의 이상형이 되기 위해 10년 동안 노력했다. 그런데! 갑자기 나쁜 남자가 좋다는 그녀...오늘부터 난... 나쁜 남자로 다시 태어난다.",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,5371686_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"3,378만",33780000.0,https://series.naver.com/comic/detail.series?productNo=5371686,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:39,2026-07-08 18:39:41,2.57,2026-07-08 18:39:41,2026-07-08,18:39:41,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:32:03,"3,378만",33780000.0,0.0,0.0,2026-07-08 18:39:41
wed,70,하렘의 남자들,히어리,760001,https://comic.naver.com/webtoon/list?titleId=760001&tab=wed,5677625,하렘의 남자들[독점],하렘의 남자들[독점] (총 209화/미완결),총 209화/미완결,209.0,미완결,히어리 라닌,평점 9.8 | 히어리 라닌 | 2026.06.16. | 총209화/미완결 | 204화 무료,https://series.naver.com/comic/detail.series?productNo=5677625,matched,ok,"하렘의 남자들[독점] (총 209화/미완결)
평점
9.8 | 히어리 라닌 | 2026.06.16. | 총209화/미완결 | 204화 무료
""경들의 말이 옳아.그래서 우선 후궁을 들일까 해.시작은 한, 다섯 정도?""여황제, 제국 최초의 하렘을 선언하다!",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,5677625_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,782.1만,7821000.0,https://series.naver.com/comic/detail.series?productNo=5677625,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:42,2026-07-08 18:39:45,2.45,2026-07-08 18:39:45,2026-07-08,18:39:45,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:32:06,782만,7820000.0,1000.0,0.0001278772378516624,2026-07-08 18:39:45
wed,1,화산귀환,ARCHE,769209,https://comic.naver.com/webtoon/list?titleId=769209&tab=wed,6030941,화산귀환[독점],화산귀환[독점] (총 171화/미완결),총 171화/미완결,171.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6030941,matched,ok,"화산귀환[독점] (총 171화/미완결)
평점
9.9 | 비가 ARCHE, LICO | 2026.06.02. | 총171화/미완결 | 166화 무료
대 화산파 13대 제자. 천하삼대검수 매화검존 청명. 천하를 혼란에 빠뜨린 고금제일마 천마의 목을 치고 십만대산의 정상에서 영면. 백 년의 시간을 뛰어넘어 아이의 몸으로 다시 살아나다.......뭐? 화산이 망해? 이게 뭔 개소리..",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,6030941_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"9,874만",98740000.0,https://series.naver.com/comic/detail.series?productNo=6030941,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:46,2026-07-08 18:39:48,2.17,2026-07-08 18:39:48,2026-07-08,18:39:48,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:32:10,"9,869만",98690000.0,50000.0,0.000506636943965954,2026-07-08 18:39:48
wed,105,반짝반짝 작은 눈,억수씨,772729,https://comic.naver.com/webtoon/list?titleId=772729&tab=wed,6247395,반짝반짝 작은 눈,반짝반짝 작은 눈 (총 110화/미완결),총 110화/미완결,110.0,미완결,억수씨 억수씨,평점 10.0 | 억수씨 억수씨 | 2024.04.24. | 총110화/미완결 | 전화 무료,https://series.naver.com/comic/detail.series?productNo=6247395,matched,ok,"반짝반짝 작은 눈 (총 110화/미완결)
평점
10.0 | 억수씨 억수씨 | 2024.04.24. | 총110화/미완결 | 전화 무료
신참 주민센터 공무원의 Vlog 같은 일상에 마법사가 나타나 전입신고를 요청하는 상황이 끼얹어진다면? 천재적인 신체능력을 가졌지만 감정적으로는 미성숙한 주민센터 공무원, 한윤의(28, 여). 그녀는 우연히 마법세계에서 ..",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,6247395_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,16.2만,162000.0,https://series.naver.com/comic/detail.series?productNo=6247395,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:50,2026-07-08 18:39:53,2.61,2026-07-08 18:39:53,2026-07-08,18:39:53,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:32:13,16.2만,162000.0,0.0,0.0,2026-07-08 18:39:53
wed,12,66666년 만에 환생한 흑마법사,모도,775141,https://comic.naver.com/webtoon/list?titleId=775141&tab=wed,6321992,66666년 만에 환생한 흑마법사 [독점],66666년 만에 환생한 흑마법사 [독점] (총 188화/미완결),총 188화/미완결,188.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6321992,matched,ok,"66666년 만에 환생한 흑마법사 [독점] (총 188화/미완결)
평점
9.9 | 모도, 박지헌 백세 | 2026.06.02. | 총188화/미완결 | 183화 무료
지고의 흑마법사 디아블로 볼피르, 12신의 봉인을 뚫고 환생하다! ""응애!"" 웰턴 백작의 갓 태어난 장남으로. ⓒJC미디어타이틀 로고 디자인_디자인그룹 헌드레드, 카푸",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,6321992_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"2,482만",24820000.0,https://series.naver.com/comic/detail.series?productNo=6321992,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:54,2026-07-08 18:39:56,2.71,2026-07-08 18:39:56,2026-07-08,18:39:56,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:32:17,"2,481만",24810000.0,10000.0,0.00040306328093510683,2026-07-08 18:39:56
wed,45,두 번 사는 프로듀서,여로운,780253,https://comic.naver.com/webtoon/list?titleId=780253&tab=wed,6603510,두 번 사는 프로듀서 [독점],두 번 사는 프로듀서 [독점] (총 249화/미완결),총 249화/미완결,249.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6603510,matched,ok,"두 번 사는 프로듀서 [독점] (총 249화/미완결)
평점
9.3 | 왕십리글쟁이 여로운 | 2026.06.02. | 총249화/미완결 | 244화 무료
“어, 미안. 근데 먼저 한 사람이 임자 아니야? 방송계가 원래 그런 거잖아.”꿈을 가지고 패기 있게 방송국에 입사했지만,쓰레기 같은 선배를 만나 10년 동안 모든 걸 빼앗기기만 한 준수.뼈저리게 후회하고 이를 갈았지만, 바..",wed,1,wed,1,tue,wed,True,wed,수,tue,wed,6603510_wed,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,717.7만,7177000.0,https://series.naver.com/comic/detail.series?productNo=6603510,20260708_183217,wed,수,2026-07-08 18:32:17,2026-07-08,18:32:17,2026-07-08 18:39:57,2026-07-08 18:40:00,2.54,2026-07-08 18:40:00,2026-07-08,18:40:00,2026-07-08 18:47:01,883.32,True,20260707_193116,2026-07-07 19:32:21,717.5만,7175000.0,2000.0,0.00027874564459930314,2026-07-08 18:40:00
