weekday,rank,webtoon_title,webtoon_author,webtoon_title_id,webtoon_url,series_product_no,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_author_raw,series_url,match_status,download_status,series_result_text,weekday_list,weekday_row_count,serial_weekdays,serial_weekday_count,pre_collect_weekdays,post_24h_collect_weekdays,is_download_collectable,release_weekday,release_weekday_ko,pre_collect_weekday,post_24h_collect_weekday,release_event_key,collection_context,target_reason,series_download_text,series_download_count,current_url,snapshot_id,snapshot_weekday,snapshot_weekday_ko,snapshot_started_at_kst,snapshot_date_kst,snapshot_time_kst,item_collect_started_at_kst,item_collect_finished_at_kst,item_collect_elapsed_seconds,collected_at_kst,collected_date_kst,collected_time_kst,snapshot_finished_at_kst,snapshot_elapsed_seconds,baseline_found,baseline_snapshot_id,baseline_collected_at_kst,baseline_download_text,baseline_download_count,download_increase,download_increase_rate,dt
tue,63,윌유메리미,마인드C,616239,https://comic.naver.com/webtoon/list?titleId=616239&tab=tue,2505304,윌유메리미,윌유메리미 (총 1262화/미완결),총 1262화/미완결,1262.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=2505304,matched,ok,"윌유메리미 (총 1262화/미완결)
평점
9.8 | 마인드C 마인드C | 2026.06.08. | 총1262화/미완결 | 1256화 무료
마인드C 작가의 실제 연애경험담을 일상툰으로 풀어낸 작품 <윌유메리미>서울과 부산이라는 지역차, 12살이라는 나이 차, 그리고 정 반대의 성격차까지!서울 남자 '윌(마인드C 본인)'과 부산 여자 '메리' 서로 다른 두 사람..","tue,sat",2,"tue,sat",2,"mon,fri","tue,sat",True,sat,토,fri,sat,2505304_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,564.7만,5647000.0,https://series.naver.com/comic/detail.series?productNo=2505304,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:20:28,2026-09-26 21:20:31,2.51,2026-09-26 21:20:31,2026-09-26,21:20:31,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:07,564.7만,5647000.0,0.0,0.0,2026-09-26 21:20:31
sat,26,나이트런,김성민,64997,https://comic.naver.com/webtoon/list?titleId=64997&tab=sat,667537,나이트런,나이트런 (총 805화/미완결),총 805화/미완결,805.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=667537,matched,ok,"나이트런 (총 805화/미완결)
평점
9.8 | 김성민 김성민 | 2026.06.05. | 총805화/미완결 | 800화 무료
우주력 430년. 성간이동이 가능해져 별과 별을 이동하는 시대인간은 괴수와 싸우고 있다. 기사와 함께.광활한 우주를 배경으로 판타지 SF가 다가온다.",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,667537_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"2,991만",29910000.0,https://series.naver.com/comic/detail.series?productNo=667537,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:20:32,2026-09-26 21:20:34,2.82,2026-09-26 21:20:34,2026-09-26,21:20:34,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:11,"2,991만",29910000.0,0.0,0.0,2026-09-26 21:20:34
sat,2,호랑이형님,이상규,650305,https://comic.naver.com/webtoon/list?titleId=650305&tab=sat,1880317,호랑이 형님,호랑이 형님 (총 462화/미완결),총 462화/미완결,462.0,미완결,이상규 이상규,평점 9.5 | 이상규 이상규 | 2026.08.14. | 총462화/미완결 | 458화 무료,https://series.naver.com/comic/detail.series?productNo=1880317,matched,ok,"호랑이 형님 (총 462화/미완결)
평점
9.5 | 이상규 이상규 | 2026.08.14. | 총462화/미완결 | 458화 무료
신비한 힘을 가진 아이를 이용하여 세상을 지배하려는 반인반수 흰눈썹!그리고 얼떨결에 아이의 보호자가 된 괴물호랑이 빠르와 착호갑사 지망생 가우리!이제 힘을 합쳐 흰눈썹으로부터 아이와 세상을 지켜라!!!",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,1880317_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"8,991만",89910000.0,https://series.naver.com/comic/detail.series?productNo=1880317,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:20:36,2026-09-26 21:20:38,2.06,2026-09-26 21:20:38,2026-09-26,21:20:38,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:14,"8,988만",89880000.0,30000.0,0.0003337783711615487,2026-09-26 21:20:38
sat,52,어글리후드,미애,703630,https://comic.naver.com/webtoon/list?titleId=703630&tab=sat,3218003,어글리후드,어글리후드 (총 377화/미완결),총 377화/미완결,377.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=3218003,matched,ok,"어글리후드 (총 377화/미완결)
평점
10.0 | 미애 미애 | 2026.06.06. | 총377화/미완결 | 373화 무료
외계인이 유일신으로 군림한 미친 세상, 바꾸고싶다면 사탄이 되어라",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,3218003_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,974.2만,9742000.0,https://series.naver.com/comic/detail.series?productNo=3218003,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:20:39,2026-09-26 21:20:42,2.63,2026-09-26 21:20:42,2026-09-26,21:20:42,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:18,974만,9740000.0,2000.0,0.0002053388090349076,2026-09-26 21:20:42
sat,32,스터디그룹,신형욱,721948,https://comic.naver.com/webtoon/list?titleId=721948&tab=sat,3895137,스터디그룹,스터디그룹 (총 332화/미완결),총 332화/미완결,332.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=3895137,matched,ok,"스터디그룹 (총 332화/미완결)
평점
9.8 | 신형욱 유승연 | 2026.06.05. | 총332화/미완결 | 327화 무료
우등생을 꿈꾸는 최강 소년의 고교액션활극.공부를 잘 하고 싶지만 애석하게도 싸움 실력에만 재능이 몰빵된 고등학생 윤가민.똥통학교 유성공고에서 스터디그룹을 만드는데….그와 스터디 멤버들의 (진짜로) 피튀기는 입시이..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,3895137_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"3,614만",36140000.0,https://series.naver.com/comic/detail.series?productNo=3895137,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:20:43,2026-09-26 21:20:45,2.02,2026-09-26 21:20:45,2026-09-26,21:20:45,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:22,"3,613만",36130000.0,10000.0,0.0002767783005812344,2026-09-26 21:20:45
sat,7,초인의 시대,섭이,730694,https://comic.naver.com/webtoon/list?titleId=730694&tab=sat,4325208,초인의 시대,초인의 시대 (총 240화/미완결),총 240화/미완결,240.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=4325208,matched,ok,"초인의 시대 (총 240화/미완결)
평점
9.7 | 섭이 섭이 | 2026.06.05. | 총240화/미완결 | 235화 무료
사기캐 고딩 히어로 등.장.",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,4325208_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"4,128만",41280000.0,https://series.naver.com/comic/detail.series?productNo=4325208,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:20:47,2026-09-26 21:20:49,2.37,2026-09-26 21:20:49,2026-09-26,21:20:49,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:26,"4,127만",41270000.0,10000.0,0.000242306760358614,2026-09-26 21:20:49
sat,24,나를 바꿔줘,이지호,733280,https://comic.naver.com/webtoon/list?titleId=733280&tab=sat,4463273,나를 바꿔줘,나를 바꿔줘 (총 353화/미완결),총 353화/미완결,353.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=4463273,matched,ok,"나를 바꿔줘 (총 353화/미완결)
평점
9.7 | 이지호 호띠 | 2026.06.05. | 총353화/미완결 | 348화 무료
인생을 바꾸기 위해 얼굴을 훔치다",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,4463273_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"2,279만",22790000.0,https://series.naver.com/comic/detail.series?productNo=4463273,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:20:50,2026-09-26 21:20:52,1.84,2026-09-26 21:20:52,2026-09-26,21:20:52,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:29,"2,278만",22780000.0,10000.0,0.0004389815627743635,2026-09-26 21:20:52
sat,9,"나태 공자, 노력 천재 되다",doip,772853,https://comic.naver.com/webtoon/list?titleId=772853&tab=sat,6198340,"나태 공자, 노력 천재 되다 [독점]","나태 공자, 노력 천재 되다 [독점] (총 147화/미완결)",총 147화/미완결,147.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6198340,matched,ok,"나태 공자, 노력 천재 되다 [독점] (총 147화/미완결)
평점
9.9 | doip, 이등별 도도문 | 2026.06.05. | 총147화/미완결 | 142화 무료
가문의 게으름뱅이, 마침내 검을 들다! 잠을 도피처로 삼아 온 소년 아이른 파레이라. 사람들은 그를 나태 공자라 부르며 조롱하지만 그렇다 하더라도 그는 변할 생각이 전혀 없었다. 어느 날 어느 검사의 꿈을 꾸기 전까지는... ..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,6198340_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,612만",16120000.0,https://series.naver.com/comic/detail.series?productNo=6198340,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:20:54,2026-09-26 21:20:55,1.78,2026-09-26 21:20:55,2026-09-26,21:20:55,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:33,"1,610만",16100000.0,20000.0,0.0012422360248447205,2026-09-26 21:20:55
sat,55,같은 학교 친구,유유,774832,https://comic.naver.com/webtoon/list?titleId=774832&tab=sat,6328911,같은 학교 친구,같은 학교 친구 (총 102화/미완결),총 102화/미완결,102.0,미완결,유유 유유,평점 10.0 | 유유 유유 | 2026.09.11. | 총102화/미완결 | 99화 무료,https://series.naver.com/comic/detail.series?productNo=6328911,matched,ok,"같은 학교 친구 (총 102화/미완결)
평점
10.0 | 유유 유유 | 2026.09.11. | 총102화/미완결 | 99화 무료
항상 바른 자세를 하는 같은 반 친구 겨울이.요한이는 그런 겨울이가 왠지 신경 쓰인다. 그때 마침 짝이 된 두 사람. 가까워진 자리만큼 마음의 거리가 좁혀져 간다.두근대는 심장 소리.피어오르는 얼굴의 이 열기를 뭐라고 부르..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,6328911_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,237.7만,2377000.0,https://series.naver.com/comic/detail.series?productNo=6328911,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:20:56,2026-09-26 21:20:58,2.01,2026-09-26 21:20:58,2026-09-26,21:20:58,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:37,237.3만,2373000.0,4000.0,0.001685630004214075,2026-09-26 21:20:58
sat,82,용사참수인,김세래,783590,https://comic.naver.com/webtoon/list?titleId=783590&tab=sat,6782665,용사참수인,용사참수인 (총 203화/미완결),총 203화/미완결,203.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6782665,matched,ok,"용사참수인 (총 203화/미완결)
평점
9.9 | 김세래 김세래 | 2026.06.05. | 총203화/미완결 | 198화 무료
<마술사> 김세래 작가의 판타지 신작!사형집행인으로 용사를 참수하고 은퇴하여 자유인이 된 데닐 패트릭은 한적한 산골에서 무료한 나날을 보낸다.그러던 어느 날 난데없이 딸이라고 찾아온 아이의 등장에 데닐 패트릭의 인..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,6782665_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,213.3만,2133000.0,https://series.naver.com/comic/detail.series?productNo=6782665,20260926_211154,sat,토,2026-09-26 21:11:54,2026-09-26,21:11:54,2026-09-26 21:21:00,2026-09-26 21:21:02,2.76,2026-09-26 21:21:02,2026-09-26,21:21:02,2026-09-26 21:29:24,1049.41,True,20260925_214353,2026-09-25 21:44:40,213.3만,2133000.0,0.0,0.0,2026-09-26 21:21:02
