weekday,rank,webtoon_title,webtoon_author,webtoon_title_id,webtoon_url,series_product_no,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_author_raw,series_url,match_status,download_status,series_result_text,weekday_list,weekday_row_count,serial_weekdays,serial_weekday_count,pre_collect_weekdays,post_24h_collect_weekdays,is_download_collectable,release_weekday,release_weekday_ko,pre_collect_weekday,post_24h_collect_weekday,release_event_key,collection_context,target_reason,series_download_text,series_download_count,current_url,snapshot_id,snapshot_weekday,snapshot_weekday_ko,snapshot_started_at_kst,snapshot_date_kst,snapshot_time_kst,item_collect_started_at_kst,item_collect_finished_at_kst,item_collect_elapsed_seconds,collected_at_kst,collected_date_kst,collected_time_kst,snapshot_finished_at_kst,snapshot_elapsed_seconds,baseline_found,baseline_snapshot_id,baseline_collected_at_kst,baseline_download_text,baseline_download_count,download_increase,download_increase_rate,dt
mon,46,히어로메이커,빤쓰,21815,https://comic.naver.com/webtoon/list?titleId=21815&tab=mon,8029706,역대급 히어로 메이커,역대급 히어로 메이커 (총 248화/완결),총 248화/완결,248.0,완결,,,https://series.naver.com/novel/detail.series?productNo=8029706,matched,ok,"역대급 히어로 메이커 (총 248화/완결)
평점
7.3 | FL.R | 2022.01.03. | 총248화/완결 | 25화 무료
히어로 덕후는 다른 세상에 환생해도 덕질을 포기하지 못하는 법.그래서 만들었습니다. 히어로.작은 덕질의 날갯짓이 뒤로 갈수록 인류의 희망으로 커졌지만.뭐, 좋은 게 좋은 거다.짬뽕물 히어로들 빌런을 향해 돌격!난 뒤에서 ..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,8029706_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,7.6천,7600.0,https://series.naver.com/novel/detail.series?productNo=8029706,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:43:47,2026-07-13 19:43:49,2.19,2026-07-13 19:43:49,2026-07-13,19:43:49,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:10:43,7.6천,7600.0,0.0,0.0,2026-07-13 19:43:49
mon,49,라서드,감람,756140,https://comic.naver.com/webtoon/list?titleId=756140&tab=mon,5788657,라서드,라서드 (총 176화/미완결),총 176화/미완결,176.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=5788657,matched,ok,"라서드 (총 176화/미완결)
평점
10.0 | 감람 감람 | 2026.06.07. | 총176화/미완결 | 171화 무료
절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계.수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,5788657_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,257.1만,2571000.0,https://series.naver.com/comic/detail.series?productNo=5788657,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:43:50,2026-07-13 19:43:52,2.0,2026-07-13 19:43:52,2026-07-13,19:43:52,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:10:53,256.8만,2568000.0,3000.0,0.0011682242990654205,2026-07-13 19:43:52
mon,22,잔불의 기사,환댕,768536,https://comic.naver.com/webtoon/list?titleId=768536&tab=mon,6034771,잔불의 기사,잔불의 기사 (총 245화/미완결),총 245화/미완결,245.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6034771,matched,ok,"잔불의 기사 (총 245화/미완결)
평점
9.9 | 환댕 환댕 | 2026.06.07. | 총245화/미완결 | 242화 무료
유일한 가족이자, 최고의 기사 유망주였던 쌍둥이 동생이 살해당했다.천재적이었던 동생과는 달리 무예에 재능이 전혀 없지만,동생의 복수를 위해 '강함'을 연기하기로 결심했다.약해빠진 나는 복수에 성공할 수 있을까.",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,6034771_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,857만",18570000.0,https://series.naver.com/comic/detail.series?productNo=6034771,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:43:54,2026-07-13 19:43:56,2.61,2026-07-13 19:43:56,2026-07-13,19:43:56,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:10:57,"1,857만",18570000.0,0.0,0.0,2026-07-13 19:43:56
mon,51,더블클릭,박수봉,769663,https://comic.naver.com/webtoon/list?titleId=769663&tab=mon,6503332,더블클릭,더블클릭 (총 256화/미완결),총 256화/미완결,256.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6503332,matched,ok,"더블클릭 (총 256화/미완결)
평점
9.9 | 김장훈,박수봉 박수봉 | 2026.06.07. | 총256화/미완결 | 252화 무료
악명 높은 난이도를 가진 게임의 세계 랭킹 1위였던 지호.서비스 종료된 줄만 알았던 그 게임이 새롭게 돌아왔다!지호는 다시 한번 랭킹 1위를 꿈꾸며 게임 동아리에 입부한다.오랜만에 게임을 해도 살아있는 감각. 하지만 게임..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,6503332_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,407만",14070000.0,https://series.naver.com/comic/detail.series?productNo=6503332,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:43:58,2026-07-13 19:44:00,2.14,2026-07-13 19:44:00,2026-07-13,19:44:00,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:11:02,"1,407만",14070000.0,0.0,0.0,2026-07-13 19:44:00
mon,24,신화급 귀속 아이템을 손에 넣었다,판테라,795297,https://comic.naver.com/webtoon/list?titleId=795297&tab=mon,8563145,신화급 귀속 아이템을 손에 넣었다,신화급 귀속 아이템을 손에 넣었다 (총 185화/미완결),총 185화/미완결,185.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=8563145,matched,ok,"신화급 귀속 아이템을 손에 넣었다 (총 185화/미완결)
평점
9.7 | 판테라,정선율 헤스 | 2026.06.07. | 총185화/미완결 | 182화 무료
D급 무투계 레이더,최강의 귀속 아이템으로세계를 구할 신의 대적자가 되다!",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,8563145_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"2,269만",22690000.0,https://series.naver.com/comic/detail.series?productNo=8563145,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:44:01,2026-07-13 19:44:04,2.12,2026-07-13 19:44:04,2026-07-13,19:44:04,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:11:09,"2,269만",22690000.0,0.0,0.0,2026-07-13 19:44:04
mon,15,천재 타자가 강속구를 숨김,황지성,807775,https://comic.naver.com/webtoon/list?titleId=807775&tab=mon,9545261,천재 타자가 강속구를 숨김 [독점],천재 타자가 강속구를 숨김 [독점] (총 123화/미완결),총 123화/미완결,123.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=9545261,matched,ok,"천재 타자가 강속구를 숨김 [독점] (총 123화/미완결)
평점
9.8 | 황지성, 이블라인 김성은, 스튜디오MW | 2026.06.07. | 총123화/미완결 | 119화 무료
사랑 빼고 모든 걸 얻은 천재 메이저리거 강건우.그가 놓쳐버린 사랑을 위해 과거로 돌아왔다!",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,9545261_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,745.1만,7451000.0,https://series.naver.com/comic/detail.series?productNo=9545261,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:44:05,2026-07-13 19:44:08,2.9,2026-07-13 19:44:08,2026-07-13,19:44:08,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:11:16,744.1만,7441000.0,10000.0,0.0013439053890606102,2026-07-13 19:44:08
mon,50,개같이 탈출,갬쟈,814594,https://comic.naver.com/webtoon/list?titleId=814594&tab=mon,10111737,개같이 탈출,개같이 탈출 (총 130화/미완결),총 130화/미완결,130.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=10111737,matched,ok,"개같이 탈출 (총 130화/미완결)
평점
9.9 | 갬쟈 갬쟈 | 2026.06.07. | 총130화/미완결 | 125화 무료
""살아남으라고? 나는 자그만 말티즈란 말이야!""세상 따뜻하고 포근한 가정집에서 살아온 삐용이. 언니 품에서 그저 귀엽기만 하면 되는 견생이었는데... 갑자기 가족들과 모든 인간이 사라져버렸다.혼자서는 아무것도 할 줄 모르..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,10111737_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,257.9만,2579000.0,https://series.naver.com/comic/detail.series?productNo=10111737,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:44:09,2026-07-13 19:44:12,2.14,2026-07-13 19:44:12,2026-07-13,19:44:12,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:11:20,257.8만,2578000.0,1000.0,0.0003878975950349108,2026-07-13 19:44:12
mon,35,좀비묵시록 82-08,달아,814742,https://comic.naver.com/webtoon/list?titleId=814742&tab=mon,10100875,좀비묵시록 82-08,좀비묵시록 82-08 (총 134화/미완결),총 134화/미완결,134.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=10100875,matched,ok,"좀비묵시록 82-08 (총 134화/미완결)
평점
9.5 | 달아, 박스오피스 경우,아쿠아콘 | 2026.06.07. | 총134화/미완결 | 129화 무료
탕-!의문의 선박 속'그것'으로부터 시작된 괴이한 전염병은서울을 죽음의 도시로 만들어버린다.예고 없이 닥쳐온 심판의 그날부터세상의 모든 질서는 완전히 리셋되었다.처절한 생존 경쟁 속에서프로젝트명 [좀비묵시록 82-0..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,10100875_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,250.9만,2509000.0,https://series.naver.com/comic/detail.series?productNo=10100875,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:44:13,2026-07-13 19:44:15,1.99,2026-07-13 19:44:15,2026-07-13,19:44:15,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:11:24,250.6만,2506000.0,3000.0,0.0011971268954509178,2026-07-13 19:44:15
mon,27,어린이집 다니는 구나,구나,817945,https://comic.naver.com/webtoon/list?titleId=817945&tab=mon,10301137,어린이집 다니는 구나,어린이집 다니는 구나 (총 187화/미완결),총 187화/미완결,187.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=10301137,matched,ok,"어린이집 다니는 구나 (총 187화/미완결)
평점
10.0 | 구나 구나 | 2026.06.07. | 총187화/미완결 | 181화 무료
""노는 게 제일 좋아!"" 라고 했더니 정말 노는 게 직업이 됐다?! 매일 동심의 세계로 출퇴근한지 어쩌다 10년째!아이들이라면 알 만큼 안다고 생각했는데... 예측불가한 말과 행동들은 여전히 새롭기만 하다. 그런 아이들에게 언제..","mon,wed",2,"mon,wed",2,"sun,tue","mon,wed",True,mon,월,sun,mon,10301137_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,197.6만,1976000.0,https://series.naver.com/comic/detail.series?productNo=10301137,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:44:16,2026-07-13 19:44:19,2.85,2026-07-13 19:44:19,2026-07-13,19:44:19,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:11:27,197.4만,1974000.0,2000.0,0.0010131712259371835,2026-07-13 19:44:19
mon,19,영업 천재가 되었다,혜림,818780,https://comic.naver.com/webtoon/list?titleId=818780&tab=mon,10402415,영업 천재가 되었다 [독점],영업 천재가 되었다 [독점] (총 106화/미완결),총 106화/미완결,106.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=10402415,matched,ok,"영업 천재가 되었다 [독점] (총 106화/미완결)
평점
9.9 | 혜림,댄킴 혜림 | 2026.06.07. | 총106화/미완결 | 101화 무료
나는 빚을 갚기 위해 당장 할 수 있는 일을 선택했고, 그게 내겐 영업이었다.그리고 내게 다시 한 번의 기회가 주어졌다.ⓒ혜림(원작:댄킴)/학산문화사",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,10402415_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,481.3만,4813000.0,https://series.naver.com/comic/detail.series?productNo=10402415,20260713_193447,mon,월,2026-07-13 19:34:47,2026-07-13,19:34:47,2026-07-13 19:44:20,2026-07-13 19:44:23,2.79,2026-07-13 19:44:23,2026-07-13,19:44:23,2026-07-13 19:47:45,778.74,True,20260712_181032,2026-07-12 18:11:30,480만,4800000.0,13000.0,0.0027083333333333334,2026-07-13 19:44:23
