weekday,rank,webtoon_title,webtoon_author,webtoon_title_id,webtoon_url,series_product_no,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_author_raw,series_url,match_status,download_status,series_result_text,weekday_list,weekday_row_count,serial_weekdays,serial_weekday_count,pre_collect_weekdays,post_24h_collect_weekdays,is_download_collectable,release_weekday,release_weekday_ko,pre_collect_weekday,post_24h_collect_weekday,release_event_key,collection_context,target_reason,series_download_text,series_download_count,current_url,snapshot_id,snapshot_weekday,snapshot_weekday_ko,snapshot_started_at_kst,snapshot_date_kst,snapshot_time_kst,item_collect_started_at_kst,item_collect_finished_at_kst,item_collect_elapsed_seconds,collected_at_kst,collected_date_kst,collected_time_kst,snapshot_finished_at_kst,snapshot_elapsed_seconds,baseline_found,baseline_snapshot_id,baseline_collected_at_kst,baseline_download_text,baseline_download_count,download_increase,download_increase_rate,dt
mon,48,히어로메이커,빤쓰,21815,https://comic.naver.com/webtoon/list?titleId=21815&tab=mon,8029706,역대급 히어로 메이커,역대급 히어로 메이커 (총 248화/완결),총 248화/완결,248.0,완결,,,https://series.naver.com/novel/detail.series?productNo=8029706,matched,ok,"역대급 히어로 메이커 (총 248화/완결)
평점
7.3 | FL.R | 2022.01.03. | 총248화/완결 | 25화 무료
히어로 덕후는 다른 세상에 환생해도 덕질을 포기하지 못하는 법.그래서 만들었습니다. 히어로.작은 덕질의 날갯짓이 뒤로 갈수록 인류의 희망으로 커졌지만.뭐, 좋은 게 좋은 거다.짬뽕물 히어로들 빌런을 향해 돌격!난 뒤에서 ..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,8029706_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,7.6천,7600.0,https://series.naver.com/novel/detail.series?productNo=8029706,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:13,2026-06-29 21:20:16,2.46,2026-06-29 21:20:16,2026-06-29,21:20:16,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:27,7.6천,7600.0,0.0,0.0,2026-06-29 21:20:16
mon,8,소녀의 세계,모랑지,654774,https://comic.naver.com/webtoon/list?titleId=654774&tab=mon,2225134,소녀의 세계,소녀의 세계 (총 496화/미완결),총 496화/미완결,496.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=2225134,matched,ok,"소녀의 세계 (총 496화/미완결)
평점
9.9 | 모랑지 모랑지 | 2026.06.07. | 총496화/미완결 | 493화 무료
완벽해 보이지만 사실 외로웠던 백조들과 맘씨 착한 오리가 만나 여러 갈등을 함께 겪으며 진짜 친구가 되어가는 이야기",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,2225134_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"5,806만",58060000.0,https://series.naver.com/comic/detail.series?productNo=2225134,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:17,2026-06-29 21:20:20,2.33,2026-06-29 21:20:20,2026-06-29,21:20:20,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:30,"5,804만",58040000.0,20000.0,0.00034458993797381116,2026-06-29 21:20:20
mon,6,백수세끼,치즈,733074,https://comic.naver.com/webtoon/list?titleId=733074&tab=mon,4440934,백수세끼,백수세끼 (총 284화/미완결),총 284화/미완결,284.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=4440934,matched,ok,"백수세끼 (총 284화/미완결)
평점
9.9 | 치즈 치즈 | 2026.06.07. | 총284화/미완결 | 279화 무료
가슴 아픈 시련 뒤에도 밥은 넘어간다.백수 재호가 먹는 세끼",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,4440934_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,989만",19890000.0,https://series.naver.com/comic/detail.series?productNo=4440934,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:21,2026-06-29 21:20:23,2.0,2026-06-29 21:20:23,2026-06-29,21:20:23,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:34,"1,989만",19890000.0,0.0,0.0,2026-06-29 21:20:23
mon,58,리턴 투 플레이어,레포,752414,https://comic.naver.com/webtoon/list?titleId=752414&tab=mon,5410454,리턴 투 플레이어[독점],리턴 투 플레이어[독점] (총 253화/미완결),총 253화/미완결,253.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=5410454,matched,ok,"리턴 투 플레이어[독점] (총 253화/미완결)
평점
9.9 | 인덱스,레포 세혼 | 2026.05.31. | 총253화/미완결 | 250화 무료
어느 날, 세상은 게임이 되어버렸다.인류의 멸망까지 걸린 시간은 고작 십 년. 그 끝을 본 인류 최후의 플레이어 김세한은 '고독한 세계'라는 이름의 엔딩에서 회귀 아이템을 찾고, 그렇게 세한의 2회차가 시작되는데…회귀자 ..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,5410454_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,202만",12020000.0,https://series.naver.com/comic/detail.series?productNo=5410454,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:23,2026-06-29 21:20:26,2.27,2026-06-29 21:20:26,2026-06-29,21:20:26,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:37,"1,202만",12020000.0,0.0,0.0,2026-06-29 21:20:26
mon,53,라서드,감람,756140,https://comic.naver.com/webtoon/list?titleId=756140&tab=mon,5788657,라서드,라서드 (총 176화/미완결),총 176화/미완결,176.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=5788657,matched,ok,"라서드 (총 176화/미완결)
평점
10.0 | 감람 감람 | 2026.06.07. | 총176화/미완결 | 171화 무료
절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계.수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,5788657_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,253.2만,2532000.0,https://series.naver.com/comic/detail.series?productNo=5788657,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:27,2026-06-29 21:20:30,2.35,2026-06-29 21:20:30,2026-06-29,21:20:30,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:41,252.8만,2528000.0,4000.0,0.0015822784810126582,2026-06-29 21:20:30
mon,1,참교육,채용택,758037,https://comic.naver.com/webtoon/list?titleId=758037&tab=mon,5620215,참교육,참교육 (총 251화/미완결),총 251화/미완결,251.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=5620215,matched,ok,"참교육 (총 251화/미완결)
평점
9.7 | 채용택 한가람 | 2026.06.07. | 총251화/미완결 | 246화 무료
지금부터 참교육이 시작된다!",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,5620215_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"5,715만",57150000.0,https://series.naver.com/comic/detail.series?productNo=5620215,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:31,2026-06-29 21:20:34,2.41,2026-06-29 21:20:34,2026-06-29,21:20:34,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:44,"5,711만",57110000.0,40000.0,0.0007004027315706532,2026-06-29 21:20:34
mon,21,잔불의 기사,환댕,768536,https://comic.naver.com/webtoon/list?titleId=768536&tab=mon,6034771,잔불의 기사,잔불의 기사 (총 245화/미완결),총 245화/미완결,245.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6034771,matched,ok,"잔불의 기사 (총 245화/미완결)
평점
9.9 | 환댕 환댕 | 2026.06.07. | 총245화/미완결 | 242화 무료
유일한 가족이자, 최고의 기사 유망주였던 쌍둥이 동생이 살해당했다.천재적이었던 동생과는 달리 무예에 재능이 전혀 없지만,동생의 복수를 위해 '강함'을 연기하기로 결심했다.약해빠진 나는 복수에 성공할 수 있을까.",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,6034771_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,854만",18540000.0,https://series.naver.com/comic/detail.series?productNo=6034771,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:35,2026-06-29 21:20:37,2.31,2026-06-29 21:20:37,2026-06-29,21:20:37,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:48,"1,854만",18540000.0,0.0,0.0,2026-06-29 21:20:37
mon,55,더블클릭,박수봉,769663,https://comic.naver.com/webtoon/list?titleId=769663&tab=mon,6503332,더블클릭,더블클릭 (총 256화/미완결),총 256화/미완결,256.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6503332,matched,ok,"더블클릭 (총 256화/미완결)
평점
9.9 | 김장훈,박수봉 박수봉 | 2026.06.07. | 총256화/미완결 | 252화 무료
악명 높은 난이도를 가진 게임의 세계 랭킹 1위였던 지호.서비스 종료된 줄만 알았던 그 게임이 새롭게 돌아왔다!지호는 다시 한번 랭킹 1위를 꿈꾸며 게임 동아리에 입부한다.오랜만에 게임을 해도 살아있는 감각. 하지만 게임..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,6503332_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,403만",14030000.0,https://series.naver.com/comic/detail.series?productNo=6503332,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:38,2026-06-29 21:20:41,2.26,2026-06-29 21:20:41,2026-06-29,21:20:41,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:52,"1,402만",14020000.0,10000.0,0.0007132667617689016,2026-06-29 21:20:41
mon,9,똑 닮은 딸,이담,774866,https://comic.naver.com/webtoon/list?titleId=774866&tab=mon,6546523,똑 닮은 딸,똑 닮은 딸 (총 212화/미완결),총 212화/미완결,212.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6546523,matched,ok,"똑 닮은 딸 (총 212화/미완결)
평점
9.8 | 이담 이담 | 2026.06.07. | 총212화/미완결 | 208화 무료
'우리 엄마가 살인마인 것 같다.' 성적 우수, 품행 단정, 모범적인 자식인 길소명은 엄마가 요구하는 기준에 맞춰 완벽한 딸로 살아왔다. 그러나 남동생이 강물에서 시체로 떠오른 그 날, 소명의 머릿속엔 섬뜩한 의혹이 피어오..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,6546523_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"2,362만",23620000.0,https://series.naver.com/comic/detail.series?productNo=6546523,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:42,2026-06-29 21:20:44,1.92,2026-06-29 21:20:44,2026-06-29,21:20:44,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:56,"2,360만",23600000.0,20000.0,0.000847457627118644,2026-06-29 21:20:44
mon,95,달로 만든 아이,온윤,784107,https://comic.naver.com/webtoon/list?titleId=784107&tab=mon,6754812,달로 만든 아이,달로 만든 아이 (총 150화/미완결),총 150화/미완결,150.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6754812,matched,ok,"달로 만든 아이 (총 150화/미완결)
평점
10.0 | 온윤 온윤 | 2026.06.07. | 총150화/미완결 | 146화 무료
어린 시절부터 남들이 보지 못하는 존재들을 볼 수 있던 '박하'.평생을 외롭게 살아온 박하는 18살이 되던 해, 처음으로 자신과 같은 것을 볼 수 있는 '진도'와 그의 친구들을 만나게 된다. 어느 날, 진도를 통해 박하가 과거에 ..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,6754812_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,85.7만,857000.0,https://series.naver.com/comic/detail.series?productNo=6754812,20260629_211123,mon,월,2026-06-29 21:11:23,2026-06-29,21:11:23,2026-06-29 21:20:45,2026-06-29 21:20:47,2.32,2026-06-29 21:20:47,2026-06-29,21:20:47,2026-06-29 21:27:57,993.39,True,20260628_190806,2026-06-28 19:08:59,85.7만,857000.0,0.0,0.0,2026-06-29 21:20:47
