weekday,rank,webtoon_title,webtoon_author,webtoon_title_id,webtoon_url,series_product_no,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_author_raw,series_url,match_status,download_status,series_result_text,weekday_list,weekday_row_count,serial_weekdays,serial_weekday_count,pre_collect_weekdays,post_24h_collect_weekdays,is_download_collectable,release_weekday,release_weekday_ko,pre_collect_weekday,post_24h_collect_weekday,release_event_key,collection_context,target_reason,series_download_text,series_download_count,current_url,snapshot_id,snapshot_weekday,snapshot_weekday_ko,snapshot_started_at_kst,snapshot_date_kst,snapshot_time_kst,item_collect_started_at_kst,item_collect_finished_at_kst,item_collect_elapsed_seconds,collected_at_kst,collected_date_kst,collected_time_kst,snapshot_finished_at_kst,snapshot_elapsed_seconds,baseline_found,baseline_snapshot_id,baseline_collected_at_kst,baseline_download_text,baseline_download_count,download_increase,download_increase_rate,dt
mon,50,히어로메이커,빤쓰,21815,https://comic.naver.com/webtoon/list?titleId=21815&tab=mon,8029706,역대급 히어로 메이커,역대급 히어로 메이커 (총 248화/완결),총 248화/완결,248.0,완결,,,https://series.naver.com/novel/detail.series?productNo=8029706,matched,ok,"역대급 히어로 메이커 (총 248화/완결)
평점
7.3 | FL.R | 2022.01.03. | 총248화/완결 | 25화 무료
히어로 덕후는 다른 세상에 환생해도 덕질을 포기하지 못하는 법.그래서 만들었습니다. 히어로.작은 덕질의 날갯짓이 뒤로 갈수록 인류의 희망으로 커졌지만.뭐, 좋은 게 좋은 거다.짬뽕물 히어로들 빌런을 향해 돌격!난 뒤에서 ..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,8029706_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,7.6천,7600.0,https://series.naver.com/novel/detail.series?productNo=8029706,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:56:59,2026-08-10 17:57:02,2.7,2026-08-10 17:57:02,2026-08-10,17:57:02,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:07,7.6천,7600.0,0.0,0.0,2026-08-10 17:57:02
mon,9,소녀의 세계,모랑지,654774,https://comic.naver.com/webtoon/list?titleId=654774&tab=mon,2225134,소녀의 세계,소녀의 세계 (총 502화/미완결),총 502화/미완결,502.0,미완결,모랑지 모랑지,평점 9.9 | 모랑지 모랑지 | 2026.07.19. | 총502화/미완결 | 499화 무료,https://series.naver.com/comic/detail.series?productNo=2225134,matched,ok,"소녀의 세계 (총 502화/미완결)
평점
9.9 | 모랑지 모랑지 | 2026.07.19. | 총502화/미완결 | 499화 무료
완벽해 보이지만 사실 외로웠던 백조들과 맘씨 착한 오리가 만나 여러 갈등을 함께 겪으며 진짜 친구가 되어가는 이야기",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,2225134_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"5,867만",58670000.0,https://series.naver.com/comic/detail.series?productNo=2225134,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:57:02,2026-08-10 17:57:05,2.18,2026-08-10 17:57:05,2026-08-10,17:57:05,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:11,"5,865만",58650000.0,20000.0,0.00034100596760443307,2026-08-10 17:57:05
mon,7,백수세끼,치즈,733074,https://comic.naver.com/webtoon/list?titleId=733074&tab=mon,4440934,백수세끼,백수세끼 (총 290화/미완결),총 290화/미완결,290.0,미완결,치즈 치즈,평점 9.9 | 치즈 치즈 | 2026.07.19. | 총290화/미완결 | 285화 무료,https://series.naver.com/comic/detail.series?productNo=4440934,matched,ok,"백수세끼 (총 290화/미완결)
평점
9.9 | 치즈 치즈 | 2026.07.19. | 총290화/미완결 | 285화 무료
가슴 아픈 시련 뒤에도 밥은 넘어간다.백수 재호가 먹는 세끼",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,4440934_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"2,025만",20250000.0,https://series.naver.com/comic/detail.series?productNo=4440934,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:57:05,2026-08-10 17:57:07,2.01,2026-08-10 17:57:07,2026-08-10,17:57:07,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:15,"2,024만",20240000.0,10000.0,0.0004940711462450593,2026-08-10 17:57:07
mon,51,라서드,감람,756140,https://comic.naver.com/webtoon/list?titleId=756140&tab=mon,5788657,라서드,라서드 (총 176화/미완결),총 176화/미완결,176.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=5788657,matched,ok,"라서드 (총 176화/미완결)
평점
10.0 | 감람 감람 | 2026.06.07. | 총176화/미완결 | 171화 무료
절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계.수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,5788657_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,265.6만,2656000.0,https://series.naver.com/comic/detail.series?productNo=5788657,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:57:08,2026-08-10 17:57:11,2.7,2026-08-10 17:57:11,2026-08-10,17:57:11,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:18,265.3만,2653000.0,3000.0,0.0011307953260459858,2026-08-10 17:57:11
mon,1,참교육,채용택,758037,https://comic.naver.com/webtoon/list?titleId=758037&tab=mon,5620215,참교육,참교육 (총 258화/미완결),총 258화/미완결,258.0,미완결,채용택 한가람,평점 9.8 | 채용택 한가람 | 2026.07.26. | 총258화/미완결 | 253화 무료,https://series.naver.com/comic/detail.series?productNo=5620215,matched,ok,"참교육 (총 258화/미완결)
평점
9.8 | 채용택 한가람 | 2026.07.26. | 총258화/미완결 | 253화 무료
지금부터 참교육이 시작된다!",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,5620215_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"5,804만",58040000.0,https://series.naver.com/comic/detail.series?productNo=5620215,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:57:12,2026-08-10 17:57:14,2.14,2026-08-10 17:57:14,2026-08-10,17:57:14,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:21,"5,802만",58020000.0,20000.0,0.0003447087211306446,2026-08-10 17:57:14
mon,52,더블클릭,박수봉,769663,https://comic.naver.com/webtoon/list?titleId=769663&tab=mon,6503332,더블클릭,더블클릭 (총 256화/미완결),총 256화/미완결,256.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=6503332,matched,ok,"더블클릭 (총 256화/미완결)
평점
9.9 | 김장훈,박수봉 박수봉 | 2026.06.07. | 총256화/미완결 | 252화 무료
악명 높은 난이도를 가진 게임의 세계 랭킹 1위였던 지호.서비스 종료된 줄만 알았던 그 게임이 새롭게 돌아왔다!지호는 다시 한번 랭킹 1위를 꿈꾸며 게임 동아리에 입부한다.오랜만에 게임을 해도 살아있는 감각. 하지만 게임..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,6503332_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,417만",14170000.0,https://series.naver.com/comic/detail.series?productNo=6503332,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:57:15,2026-08-10 17:57:18,3.01,2026-08-10 17:57:18,2026-08-10,17:57:18,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:24,"1,416만",14160000.0,10000.0,0.0007062146892655367,2026-08-10 17:57:18
mon,8,똑 닮은 딸,이담,774866,https://comic.naver.com/webtoon/list?titleId=774866&tab=mon,6546523,똑 닮은 딸,똑 닮은 딸 (총 218화/미완결),총 218화/미완결,218.0,미완결,이담 이담,평점 9.8 | 이담 이담 | 2026.07.19. | 총218화/미완결 | 214화 무료,https://series.naver.com/comic/detail.series?productNo=6546523,matched,ok,"똑 닮은 딸 (총 218화/미완결)
평점
9.8 | 이담 이담 | 2026.07.19. | 총218화/미완결 | 214화 무료
'우리 엄마가 살인마인 것 같다.' 성적 우수, 품행 단정, 모범적인 자식인 길소명은 엄마가 요구하는 기준에 맞춰 완벽한 딸로 살아왔다. 그러나 남동생이 강물에서 시체로 떠오른 그 날, 소명의 머릿속엔 섬뜩한 의혹이 피어오..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,6546523_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"2,415만",24150000.0,https://series.naver.com/comic/detail.series?productNo=6546523,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:57:19,2026-08-10 17:57:21,1.77,2026-08-10 17:57:21,2026-08-10,17:57:21,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:27,"2,413만",24130000.0,20000.0,0.0008288437629506838,2026-08-10 17:57:21
mon,23,신화급 귀속 아이템을 손에 넣었다,판테라,795297,https://comic.naver.com/webtoon/list?titleId=795297&tab=mon,8563145,신화급 귀속 아이템을 손에 넣었다,신화급 귀속 아이템을 손에 넣었다 (총 185화/미완결),총 185화/미완결,185.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=8563145,matched,ok,"신화급 귀속 아이템을 손에 넣었다 (총 185화/미완결)
평점
9.7 | 판테라,정선율 헤스 | 2026.06.07. | 총185화/미완결 | 182화 무료
D급 무투계 레이더,최강의 귀속 아이템으로세계를 구할 신의 대적자가 되다!",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,8563145_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"2,281만",22810000.0,https://series.naver.com/comic/detail.series?productNo=8563145,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:57:22,2026-08-10 17:57:24,2.04,2026-08-10 17:57:24,2026-08-10,17:57:24,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:35,"2,281만",22810000.0,0.0,0.0,2026-08-10 17:57:24
mon,6,절대검감,김두루미,796075,https://comic.naver.com/webtoon/list?titleId=796075&tab=mon,8555655,절대검감[독점],절대검감[독점] (총 193화/미완결),총 193화/미완결,193.0,미완결,"한중월야, 김두루미 티아이","평점 9.8 | 한중월야, 김두루미 티아이 | 2026.07.19. | 총193화/미완결 | 188화 무료",https://series.naver.com/comic/detail.series?productNo=8555655,matched,ok,"절대검감[독점] (총 193화/미완결)
평점
9.8 | 한중월야, 김두루미 티아이 | 2026.07.19. | 총193화/미완결 | 188화 무료
단전이 부숴졌다는 이유로 집에서는 내놓은 자식 취급을 받던 소운휘는 혈교에 납치되어서도 삼류 첩자로 살아왔다.어느 날, 전설로만 알려진 검선비록을 찾는데 이용당하다 죽은 운휘는 10년 전, 혈교에 납치되던 그 날로 돌..",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,8555655_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,919만",19190000.0,https://series.naver.com/comic/detail.series?productNo=8555655,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:57:25,2026-08-10 17:57:28,2.81,2026-08-10 17:57:28,2026-08-10,17:57:28,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:39,"1,917만",19170000.0,20000.0,0.0010432968179447052,2026-08-10 17:57:28
mon,16,천재 타자가 강속구를 숨김,황지성,807775,https://comic.naver.com/webtoon/list?titleId=807775&tab=mon,9545261,천재 타자가 강속구를 숨김 [독점],천재 타자가 강속구를 숨김 [독점] (총 123화/미완결),총 123화/미완결,123.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=9545261,matched,ok,"천재 타자가 강속구를 숨김 [독점] (총 123화/미완결)
평점
9.8 | 황지성, 이블라인 김성은, 스튜디오MW | 2026.06.07. | 총123화/미완결 | 119화 무료
사랑 빼고 모든 걸 얻은 천재 메이저리거 강건우.그가 놓쳐버린 사랑을 위해 과거로 돌아왔다!",mon,1,mon,1,sun,mon,True,mon,월,sun,mon,9545261_mon,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,768.7만,7687000.0,https://series.naver.com/comic/detail.series?productNo=9545261,20260810_174819,mon,월,2026-08-10 17:48:19,2026-08-10,17:48:19,2026-08-10 17:57:30,2026-08-10 17:57:32,1.99,2026-08-10 17:57:32,2026-08-10,17:57:32,2026-08-10 18:02:09,829.93,True,20260809_165750,2026-08-09 16:58:46,767.7만,7677000.0,10000.0,0.0013025921583952064,2026-08-10 17:57:32
